x,y,category,noise
9.637167349951824,521.6815163543788,1,0
164.0700697770033,649.7630763422478,1,0
209.2525283865025,990.1322943713335,1,0
252.31356113917843,398.15520621028355,1,0
757.256732265045,110.76652694424803,1,0
571.9291469781999,913.3548330518288,1,0
-8.330832174817715,558.3863526147395,1,0
582.1821554513925,747.2341001630076,1,0
108.84184002608453,82.43495512219914,1,0
665.0524152863624,593.914799757771,1,0
579.2127944680667,609.5565433297621,1,0
284.95730145901166,573.4450678023754,1,0
592.6776535122714,274.10224692656135,1,0
1090.0097055504643,649.8391260451676,1,0
123.27675643156005,707.6204809285693,1,0
191.77859284645376,748.8980059077237,1,0
866.3800916664964,240.47746385811917,1,0
804.6462811848804,630.5327903794885,1,0
759.9582479265019,1099.8186075010726,1,0
422.4014642693316,261.64769657913087,1,0
218.71083907977896,242.01813609181949,1,0
475.6182986758984,607.8817268684999,1,0
587.4973133495452,761.5783109292115,1,0
504.111559222543,959.6478340488045,1,0
416.3081608640703,1360.1930187385192,2,1
697.8533876534079,228.94298081002722,1,0
161.3540576939435,652.5711740371007,1,0
429.33486260850594,725.7867811816608,1,0
649.6508768140071,476.9694756490817,1,0
232.22031425813617,20.963246280782016,1,0
358.79957421473046,770.8170775484251,1,0
567.7023864244749,106.06280896736399,1,0
554.764617298647,621.8480541991117,1,0
220.49973747274584,548.6121468338561,1,0
518.4072129968816,138.5610560934221,1,0
613.142297671999,677.3356379902373,2,1
842.490875111077,833.241468738957,2,1
64.3426934611,203.43368271298885,1,0
662.8684519692797,662.4733834678045,1,0
662.8723792327027,1718.3406723524645,1,0
680.5314308367119,859.0973855597913,1,0
801.6818464455791,705.9880002033452,1,0
400.30311107356755,740.0071410721268,1,0
255.61120888530016,425.1113810393869,1,0
346.5145695639959,525.890876192688,1,0
1231.9593076308997,-90.48110041428913,1,0
717.0145269084223,-9.985537166202164,1,0
350.76204036924923,844.3564145816922,1,0
520.3271268380779,159.18717653910238,1,0
273.8011059971625,714.9076779356844,1,0
269.03779167884727,568.4502162186635,1,0
514.41108112606,293.9458777408174,1,0
1177.9746498323518,700.4627962632028,1,0
-140.40631604429575,558.9620314237364,1,0
290.72474466611186,769.5630891408932,1,0
249.3829373634123,463.71715143420084,1,0
659.6909990989117,773.7758309698913,1,0
120.43294863871472,394.22142146014545,1,0
349.80910527139883,293.39915630971996,1,0
1058.285650409045,628.0664617348598,1,0
101.27348391415194,790.253433028997,1,0
1171.0847133200937,826.4941828340817,1,0
19.5330299132832,346.87174090827057,1,0
900.6324824491106,276.21526580904344,1,0
640.3480262775523,744.9607961965271,1,0
206.87884771992873,481.1764296312201,1,0
-524.9787300133814,176.0601846455997,1,0
420.1309377179384,105.41631189387402,1,0
1016.2137798629345,47.74958695926682,1,0
360.8457150237866,541.3438006829324,1,0
955.7706324211181,45.94051962439465,1,0
867.8246748557258,503.235978025738,1,0
189.6197119529063,646.1299493348935,1,0
562.9482028351903,310.1947578104715,1,0
522.0733573997111,378.15314204849307,1,0
535.8973364929643,709.3841040150127,1,0
1001.5425546347826,108.56837006496761,1,0
1174.5243789069082,-117.30436391172577,1,0
452.001338482244,686.0422359158845,1,0
588.8574306027482,303.0851219473759,1,0
434.1859657111218,344.0994157886242,1,0
313.6264995424753,768.6677731441794,1,0
612.8982095601427,280.8827466390919,1,0
784.4784589172825,597.1766409848549,1,0
757.0495719201579,699.1061221012727,1,0
237.84875965700888,322.8552010935238,1,0
736.3149873067981,693.016025481129,1,0
493.3903356345264,537.1021763163374,1,0
904.0331157133097,312.9287012689673,1,0
673.0073826410636,436.0610692158107,1,0
431.16315939959884,847.463749254923,1,0
761.0195680742594,757.2543348256529,1,0
912.8286467687399,506.64199791729885,1,0
715.6524646411513,401.8850366931614,1,0
602.5104014652469,458.84515265469923,1,0
530.6728173222947,688.2051765831416,1,0
241.25590123230813,1161.6709538320706,1,0
181.86937087424025,116.03984745505198,1,0
866.2268143267353,750.3457251507709,2,1
697.3640154732407,698.7002966813556,1,0
496.1272303817045,216.26325455619343,1,0
523.9715060914955,285.8626647363864,2,1
808.35993489763,453.49637277129284,1,0
238.954865605142,398.36887326463267,1,0
630.5803913036648,321.7346440179581,1,0
239.99108113654654,577.0606624969602,1,0
577.4652315305162,339.69049215490554,1,0
351.04460890596124,573.3806332949525,1,0
42.07552368433733,54.92087487927506,1,0
272.8079889056353,432.50208405150545,1,0
598.3176049067905,966.5486005650101,1,0
771.2157866480176,449.42299596964835,1,0
493.986547056821,182.97237865430577,1,0
494.14563236316064,408.71812347282355,1,0
602.0525693878842,238.4066067404479,1,0
664.2317879871179,984.6946023458818,1,0
465.6070212218283,627.0324004621251,1,0
718.2426927287482,373.12294649532043,1,0
570.864264904077,503.98206676801567,1,0
530.8878944373375,255.55284294222704,1,0
507.7507976505889,657.4808871207513,1,0
958.8919012626405,803.3480703380517,1,0
1180.8960783655245,257.343394429447,1,0
775.8520062005657,557.9778328916852,1,0
1192.4764895885435,244.39363894689984,1,0
234.4566377716294,310.4554027643143,1,0
-171.63480015120422,333.74166402175877,1,0
259.94117432645777,547.5586911201844,1,0
608.0727287429157,1093.2973131511758,1,0
800.5504071187233,317.5670457629311,1,0
215.8963355227571,655.558500666356,1,0
82.50560232261677,1079.1581140780772,1,0
872.9717145263223,351.63363166543604,1,0
-41.740705020715836,928.1320363542411,1,0
463.77932061585034,891.4318870745692,1,0
-4.202296615999899,310.46097548503747,1,0
501.65820344754417,514.856568212369,1,0
357.6768013928039,696.9624426699881,1,0
162.3887766624049,454.97565352508855,1,0
538.0408188778381,662.679843246705,1,0
725.0323831623941,144.3569437296071,1,0
14.870502973500209,904.0368870804589,1,0
605.086917624399,263.30777465104075,1,0
990.5173239720923,536.5795311872454,1,0
872.9265139864516,521.3512185411681,1,0
1151.6657126092655,1055.087513203929,1,0
421.27062350817823,807.2377113471507,1,0
704.0857947783066,932.7992999386,1,0
194.86440968351718,716.9485205678966,1,0
834.7032109739632,-56.1622587971824,1,0
125.8208039192956,-144.86183596272804,1,0
414.8060785939294,726.9067845730397,1,0
975.0870143439693,523.4308268856537,1,0
1015.0134556763034,63.57359899212446,1,0
-38.656823469592496,482.43427527054627,1,0
621.4521589223311,489.66101284972166,2,1
-153.78259666477015,471.81776899753856,2,1
87.4905240182498,711.7690540793249,1,0
615.9285443888973,202.78391484531744,1,0
337.5010127006583,165.04727423822976,1,0
480.1791290933528,802.0425222402453,1,0
188.28605446270092,659.3935035707793,1,0
332.317817928674,249.2715955182358,2,1
466.15402837559213,172.62763309523825,1,0
324.92071701328643,121.19775006567068,2,1
1121.3006396192848,511.1513142618384,1,0
278.7273657825076,567.6663891439655,1,0
464.47875178524055,430.12327718197355,1,0
694.2165635166658,739.54497088879,1,0
332.2408072217541,317.91028412918683,1,0
413.02101627059574,-227.93138747121168,1,0
20.854515312272042,932.243596019884,1,0
1020.1844652103368,421.24788955340557,1,0
682.3233204085776,598.425941043698,1,0
1473.627599889916,854.0406731314554,1,0
459.5489058117827,197.83158113018231,1,0
-8.002931081021984,564.3408510359553,1,0
260.8208934935743,50.24388670476691,1,0
295.53570124892224,157.9844909770489,1,0
1033.5210302129924,778.7989707717527,1,0
497.47882944719254,967.9994288709058,1,0
524.4660070879098,227.63802110836667,1,0
981.6541243214414,670.4183191984362,1,0
171.99396580778836,439.8096250430225,1,0
223.1051958485727,62.72033022846347,1,0
792.8830567908847,1103.8105586112451,1,0
57.73410050758389,678.0265040548637,1,0
294.24875389114857,345.9574281219953,1,0
312.6685927359945,226.78212904498338,1,0
515.3438860084929,237.2305010159061,1,0
585.5259578203636,484.11331487999,1,0
424.4379929453486,213.00317063452496,1,0
317.60889063181696,738.8756798115996,1,0
658.4039232018952,190.86988877931105,1,0
531.4116330391863,737.6094714376791,1,0
-27.91230262572276,671.8255797787862,1,0
290.4599689988752,680.4391422613969,1,0
258.6362620346639,-70.75383461691854,1,0
-14.674109229390751,515.2057952617677,1,0
582.1314665036886,214.0299738713465,1,0
701.9406666343687,-25.41877748347065,1,0
479.1037328949166,117.04305253891755,1,0
293.8713238206125,514.988775942556,2,1
227.9134036452262,378.392859338813,1,0
818.2177270166907,317.57077286741753,1,0
764.2690496762527,142.75532509771278,1,0
667.5387916085372,955.8640244706223,1,0
-281.6026186630569,247.99959361315376,1,0
682.4862296088868,435.791411171598,1,0
617.3666304025772,309.00311369759334,2,1
527.3820950524279,450.77053563228526,1,0
869.2851125532181,580.4549349052626,1,0
606.7593356293787,369.7530671292993,1,0
345.80537306564963,363.2130905935095,1,0
624.7367197848445,366.87301810244986,1,0
591.6348556442016,1156.2993581452083,1,0
775.4738188882845,396.9023067536449,1,0
879.8571951142281,370.955236422907,1,0
-144.51156862339894,181.2151179464338,1,0
-91.5963498683551,388.84167621682155,1,0
505.82440290476296,1030.1360261280847,1,0
603.3835130551929,430.71432924166504,1,0
762.2810740595519,-199.22237912851415,1,0
574.5078653517163,743.7689781630122,1,0
32.42997463381738,861.6867859560532,1,0
607.0419627466838,368.67443073335664,1,0
700.1031958947564,1218.0561297338736,1,0
557.5111595509964,578.494241485145,1,0
354.73732894290345,231.2556135821606,1,0
762.5752403095538,229.2825242096913,1,0
522.6312313181196,348.95145268816043,1,0
651.4667202629158,605.5132221593666,1,0
828.0989387259101,338.71865355821075,1,0
414.6580521082385,190.4877366998216,1,0
359.50213490979326,619.3128920326251,1,0
739.3808191419362,208.38571963711632,1,0
774.9935374300298,928.6903316177393,1,0
630.7395958398185,1093.4949470749934,1,0
255.30637019951888,106.40562370948032,1,0
-62.48073067991402,973.0907504844229,1,0
706.9285896669855,482.4225836932057,1,0
588.5338532559197,144.08911289641514,1,0
1273.414684745488,540.8633256980814,1,0
534.5936715117762,729.507558125066,1,0
652.1084747855764,570.7983448446493,1,0
250.0300288611525,649.0913853247447,1,0
1095.1484021092642,925.4591755498595,2,1
1003.8098477900786,338.33940868937964,1,0
187.05947845013452,460.2226832627498,1,0
517.6217645245381,846.0137394806397,1,0
-35.2043089172322,983.6862805333708,1,0
450.0335152193511,365.0083528956498,1,0
179.94449443560978,-23.31162842217168,1,0
760.3093948170522,523.1851769728847,1,0
92.07854642581623,90.46013309449296,1,0
393.8155546808471,1027.79094837628,1,0
417.9100068809952,24.664461931508697,1,0
422.28921982996917,413.75723479855685,1,0
-352.830438298063,482.8304556548898,1,0
426.9720894159618,720.159783431651,1,0
1084.691255367783,856.2511425665804,1,0
414.9699300786531,150.0857838388701,1,0
1313.767821739233,518.7265130954172,1,0
504.4048288638274,492.37097759824206,1,0
562.6399013795985,454.3492294360212,1,0
318.59214511552693,327.06801868521757,1,0
489.642506529849,328.15399862615806,1,0
274.57837062947596,533.6561931396719,1,0
419.3691241498134,975.6043428844913,1,0
-338.31026028620715,845.1647733755117,1,0
894.0467366901867,-155.66356127556162,1,0
391.6326676822863,382.54008473879117,1,0
54.905721136809746,254.03276651252074,1,0
148.8050813960799,1054.1165677811864,1,0
795.8874879752462,902.1010270573311,1,0
728.2127446091527,142.96248067062157,1,0
334.1321279637902,654.7538242425749,1,0
113.52925320704702,725.4699007469267,2,1
424.00243622334585,381.4712533719636,1,0
724.8252824723922,640.4883945144729,1,0
385.8524757753689,866.6122737946162,1,0
158.13775899035545,694.7759409942097,1,0
687.5550858291183,402.11282101727016,1,0
603.1323170479448,104.36314870633908,1,0
792.2030000229961,441.528810460893,1,0
334.70046697569035,831.7258440174521,1,0
277.2669682316082,54.60543072977197,1,0
7.750633939899103,691.6371730980043,1,0
95.09268631771408,1054.9146439882602,1,0
-158.3638856598277,1036.466607489397,1,0
566.7295822440154,469.4166286886893,1,0
327.68145451847045,626.2179217781966,1,0
488.0988621274817,848.8946893922575,1,0
536.121954153753,547.5295902554852,1,0
385.01572243517194,481.9922126262514,1,0
597.3354657527669,-40.80273032241121,1,0
73.66633579104268,735.0407440133322,1,0
554.0323957886873,441.8193605608678,1,0
505.8293214721732,609.914986194844,1,0
329.31300210980794,253.87843540567815,1,0
561.9317075045376,190.61136220310982,1,0
629.1008569098053,-38.40420962502844,2,1
825.4475880751233,649.4484460886584,1,0
580.9637109159614,810.7541745379783,1,0
1026.6692629305348,820.7719795750381,1,0
-82.13554569196992,95.36223436256734,1,0
302.4150170094774,508.2507145212051,1,0
663.6981556014154,270.49965526593815,1,0
559.0608366967795,261.1269428146606,1,0
306.62109128033137,55.174703800891734,1,0
208.0480130698752,72.55979680659613,1,0
191.4017812953935,833.1907915232646,1,0
199.77371032580635,1332.432299666319,1,0
656.0008177316795,558.450314475242,1,0
228.56343673012276,721.4574286850266,1,0
317.96733617404,538.5828911174311,1,0
1309.569814350989,469.6231925062725,1,0
863.4321365140597,277.6360899667343,1,0
488.9356678138444,1059.976329068214,1,0
301.7356079496246,1073.146558515808,1,0
723.8108134431783,322.13238800026227,1,0
699.9848865332867,807.5487209351961,1,0
696.6335752389584,3.4513446846258375,1,0
270.05903530110913,421.7277348320118,1,0
476.46208299871967,696.2737508374358,1,0
556.1939905440789,77.72703658191756,1,0
620.2291170680184,693.0841661928295,1,0
677.0212827867978,841.7728743961952,1,0
763.7093399649482,645.2054906538432,1,0
477.81165381445,-25.241965447003622,1,0
635.85720967643,565.6766133407946,1,0
585.8807689837435,96.25665010316408,1,0
158.13990528880367,833.0361740837227,1,0
487.49156206145767,715.5094430690622,1,0
508.9550568209603,509.4097175180249,1,0
796.711391853566,336.8123284310535,1,0
530.39605855985,353.8157181680156,1,0
362.60022865633493,402.2311900808302,2,1
570.2448663606235,348.60639288771824,1,0
897.1049542520743,217.10033135677605,1,0
440.90599743495994,360.94482979373765,1,0
957.5745838449515,562.1560778761941,1,0
826.2978935928394,30.224561951377893,1,0
584.4487089900383,781.3259590797816,1,0
526.0204821075208,836.9344787416986,1,0
336.41902903844675,945.6747925514351,1,0
1226.9754179324161,385.26037260740117,1,0
359.1197329025654,959.6005263624807,1,0
999.5045709068463,334.6571416738187,1,0
367.12526152005137,410.89188264211333,1,0
74.84741837543442,209.4967472162822,1,0
182.46280856355884,257.2010912339538,1,0
489.0316755471326,574.0652016382552,1,0
990.3113070506018,184.2927320032889,1,0
811.2700731105858,432.3307858380422,1,0
484.3582015977056,713.3966604724621,1,0
144.96412326344614,620.9285797388484,1,0
552.6368099517842,655.7267630894651,1,0
591.4431542650879,1276.4340781448518,1,0
298.3289094805929,332.08401915803177,1,0
302.94566341414037,324.3427115344838,1,0
298.44049264397,876.0000413892312,1,0
949.2028849592602,319.5141745652131,1,0
236.7860565855849,649.0746882616572,1,0
325.3717403640111,700.1506147698016,1,0
564.1698935571948,20.679624661256184,1,0
989.3641127160424,1067.9063846025142,1,0
306.21920136773895,377.39800182020053,1,0
590.3985738904672,605.7645235267596,1,0
708.2499841705126,1135.682490530991,1,0
444.0443735466836,247.55624574220738,1,0
63.82096190089652,268.85962635456883,1,0
489.52433137321873,1067.4890241681796,1,0
336.31693524071807,570.7679640082531,1,0
494.80662426338694,875.8029500119248,1,0
1299.0861959095243,332.12455389130696,1,0
345.22565849193603,830.1926615177348,1,0
715.6330224304223,1083.9801321044351,1,0
684.6543055598956,386.38186478288924,1,0
686.7814575968827,850.6028564626022,1,0
759.4592472166648,660.4141336154167,1,0
837.3121541554822,869.7637323799746,1,0
937.077050015884,705.1400785455068,1,0
447.15262280037865,546.3949413049046,1,0
881.5316351582217,241.66225778423978,1,0
616.5847368549132,375.61534609000245,1,0
509.0899111412269,904.2819764723715,1,0
560.4308313678338,514.6845258849522,1,0
69.9757304336419,735.9860980668868,2,1
704.1200206014503,1184.0812084762588,1,0
402.67197633220707,569.3014185390255,1,0
578.8620451809019,998.8345266555376,1,0
469.8649066818889,588.234353764964,1,0
692.2337552370942,559.0109861340961,1,0
358.8252953958643,561.3766448604557,1,0
839.5121697829043,175.3873600851349,1,0
542.0487030034535,278.60235874989723,1,0
877.9069257508561,18.326007874124855,1,0
323.25339285930136,619.284868566676,1,0
995.0621664104544,479.2079418258652,1,0
324.4304939802041,1094.8740975959795,1,0
42.09779911004307,-195.32349556648478,1,0
639.1447865554928,341.2365142136574,1,0
177.05782765567255,724.0019768730986,1,0
577.0965550691767,321.6226747442875,1,0
95.13220018677197,775.8952318670492,1,0
705.6116659673838,468.6378381542555,1,0
1083.9578919041978,161.60948489603072,1,0
17.586583196014942,281.19945677243186,1,0
485.5844358862939,576.9506904430824,1,0
423.7144603413841,611.3296915538881,2,1
104.22848380625612,956.5584554002714,1,0
474.02151638126725,853.3199648030388,1,0
608.3792706423684,644.4380501140004,1,0
680.1762341773195,641.5778777608909,1,0
703.24678252109,920.3149352994067,1,0
562.1454504697118,724.206674359759,1,0
471.62308186358035,955.405049843976,1,0
286.10597336881085,1069.5073698287842,1,0
487.30094097992486,47.54918578469642,1,0
540.510172944133,284.6325558146537,1,0
765.8348315131705,293.6221769761858,1,0
358.90440968076723,-97.52524414472839,1,0
356.96818310856577,-266.4979445542724,1,0
-0.8740514586523318,740.4642279589732,1,0
748.4918287058294,634.5414942982302,1,0
194.2152944666708,484.912344433588,1,0
498.8607771114012,133.69292210385333,1,0
975.416286401334,777.4463171361604,2,1
430.1249929400891,508.50204880272884,1,0
565.8964298335703,-145.65325624049603,1,0
421.8356485156222,284.337644796983,1,0
183.25994187316775,411.1082823539956,1,0
1068.478394384193,702.6523063863049,1,0
319.37734406523185,681.0665738079656,1,0
942.5150435751084,792.3948439314262,1,0
518.8567786666143,295.42062803203464,1,0
720.7975986448996,624.4310043921944,1,0
783.0849521227894,700.8589598827792,1,0
831.8977104823397,330.7437647546519,1,0
916.5965823393824,562.4864815576879,1,0
1156.2551096524414,282.0596759195171,1,0
1048.9599553610406,562.5848849250352,1,0
294.0035399738545,346.9818636898075,2,1
398.6972863802026,634.1330496510959,1,0
665.3350983757892,318.580129390652,1,0
492.2984016970584,1177.44536970792,1,0
1046.2971173785943,637.9776593212879,1,0
512.0177550019996,537.957238300153,1,0
694.011417927719,176.5645920086771,1,0
418.6103925454665,-27.65261409358459,1,0
626.2454362037337,704.661326187366,1,0
347.20302445748985,997.7383178952806,1,0
112.37886272862136,36.92400302007388,1,0
570.9778971616366,831.1215570350646,1,0
1032.504692003613,354.88805469267163,1,0
841.1088302011594,487.82255271706384,1,0
445.410454586196,779.4378079499891,1,0
706.2826065623491,1.5010298304063099,1,0
966.9230562275407,936.4232058212013,1,0
302.1797043981835,625.1640671604827,1,0
656.2260621530728,582.4322826256905,1,0
325.97823057191044,287.61404275224515,1,0
491.9190932177396,870.8494779035062,1,0
671.9014624938051,382.80145771058824,1,0
744.0325593064003,-400.788269325598,1,0
863.2716111054385,-50.1458017717099,1,0
385.38611078704787,145.92929054606617,2,1
90.58576922939494,867.0856617052121,1,0
352.09989394574916,609.5741484358668,1,0
485.1624101608188,650.853555091592,1,0
524.2932149911735,94.28223512787451,1,0
815.0472306704696,343.86045875079105,1,0
7.76558356457889,364.6180990498105,1,0
974.5819159201856,768.8637221274939,1,0
389.74651441920037,389.5550163992139,1,0
398.29006628081584,1156.7253754214175,1,0
620.7785948218149,635.9911093854332,1,0
825.804235032601,575.5117623079939,1,0
418.08368092291107,437.908725866114,1,0
477.35769369149847,488.2292953023424,1,0
730.0966650721734,516.4267314226081,1,0
731.6811349122863,474.47517619174386,1,0
524.8666305639662,-131.88653852290474,1,0
789.7682535105696,609.5692766838013,1,0
815.5985075031368,-415.8763680604425,1,0
1160.4020674988828,455.85788372936827,1,0
850.4381764751517,171.15287179742467,2,1
693.7761230713504,166.88074977022546,1,0
302.74693504852075,1105.2698591194776,1,0
439.7009303878795,568.7583117442462,1,0
775.1395747590445,656.7483760885852,1,0
547.5666343402519,615.4108024931602,1,0
1260.026741329951,481.7793365334917,1,0
563.59310229079,832.2460925052574,1,0
849.5979960529838,875.3719417216436,1,0
701.9842311997279,138.55010990096838,1,0
1016.5364044010361,137.4937572820062,1,0
595.7017370900058,261.4770329879269,1,0
479.7176739408843,603.9638025605807,1,0
601.6220743352316,633.4230575479635,1,0
1010.3003096106124,643.4201389797729,2,1
422.7908926638503,804.8711314733265,2,1
876.1435954555951,111.7963230744175,1,0
688.9144895069236,721.7302898928754,1,0
405.9021580843259,935.0366922676766,1,0
452.54825693435885,539.7107613456232,1,0
445.26988364625316,504.9265274133575,1,0
153.3273783312154,44.61592644663051,1,0
1004.2267740461699,232.16730491868623,2,1
186.49421208524763,-180.96174498764765,1,0
297.94255395793425,81.60227039106712,1,0
1019.2507858557044,819.332202248447,1,0
282.3877536607325,1212.2827428203682,1,0
810.4615067037848,397.2792972609096,1,0
-290.3814855841879,1224.4596518032379,1,0
60.578603116841236,-20.320769957082348,1,0
823.3651633092815,1271.517453090873,1,0
937.7455009554129,678.3237212706786,1,0
688.0778367936285,769.8736956371082,1,0
739.994292514578,588.9205358249293,1,0
532.9512823191901,480.2063149963278,1,0
261.57546240688725,411.2427474658158,1,0
-35.35995131598975,468.90227950776665,1,0
187.38004268155288,151.01441561680923,1,0
556.8875255387599,940.1897733010835,1,0
790.3972088122762,3.3641025881472046,1,0
187.05210518495596,797.4979711105202,1,0
189.3102064016744,428.9647608031156,1,0
673.9417464674066,193.78259630367984,1,0
533.3226609014305,78.14409793250957,1,0
309.83085339849845,601.1239266464381,1,0
-3.7488496335418517,639.2903423720691,1,0
493.78998271592775,674.7126640320793,1,0
570.8078663948627,931.3790807038775,1,0
539.5994647229173,364.2100450147098,1,0
538.6738661733366,671.8059220035282,1,0
515.450910886523,512.8362198282491,1,0
278.0107368024802,290.3723237523516,2,1
56.45726829534311,1053.2647449730207,1,0
106.65590784173764,280.884137239545,1,0
272.81967531878746,782.9999364751513,1,0
406.728722146327,894.5706882068339,1,0
287.0235644620758,588.2257006517722,1,0
235.84006749891836,1178.355716448747,1,0
124.44840502516854,597.973911060843,1,0
700.417847210277,630.8547641668711,1,0
441.40689756261236,458.94709014055593,1,0
513.8544039098631,453.51388542501945,1,0
804.8053398143371,1199.028750522068,1,0
323.70561825423346,66.83026388449991,1,0
472.0827650704922,1315.775720819202,1,0
245.85578676638463,1018.3342456262335,1,0
1030.5355804800233,324.9400270314916,1,0
679.9282480321413,1014.9442263213004,1,0
380.1092814325166,435.6222375199267,1,0
316.0563440473878,179.10574600244462,1,0
294.68041239887975,112.9561037037189,1,0
510.77813902572086,256.51308524955914,1,0
573.9295966117977,7.9825956457024745,1,0
604.6335166523104,763.585001439925,1,0
-130.47456827851624,618.287073446819,1,0
888.2230228979715,117.47792297694798,1,0
1028.9138293911374,632.505445250413,1,0
277.0556758381332,482.3642691594841,1,0
676.5584722538229,524.0350151315822,1,0
670.3696039194997,208.85744642981666,1,0
553.5565950356997,52.944222858120156,1,0
464.8272310968487,214.1593058540406,1,0
267.405009416345,890.8869833854565,1,0
845.1025614670917,692.6263871701711,1,0
154.58037463591432,399.94286280416173,1,0
883.6151756245815,544.8148230071482,1,0
1233.4363990852717,624.3780216862517,1,0
560.7312630731502,402.2487910862191,1,0
542.2293419911684,451.7848042564278,1,0
723.9236249263723,802.5358363830845,1,0
251.44830879079146,79.02717704842684,1,0
-80.65912308456996,660.640962465483,1,0
151.0848430320557,-180.8037826880293,1,0
622.8793440327671,1288.3556680788265,1,0
498.08020920605367,765.154064430571,1,0
525.8767152480873,468.7283458891851,1,0
790.6375030138345,408.20712935966685,1,0
584.5568741290306,601.7297785858831,1,0
288.7312483472829,813.7113359880298,1,0
444.67286699736144,261.0123965355388,1,0
669.6593092783119,215.87947728056326,1,0
508.9116644386084,497.11632006288846,1,0
843.3903289105101,650.1127617157681,1,0
492.08578074582755,758.6004099199639,1,0
939.6222275254888,676.3951070388174,1,0
503.2737858454938,85.16095886396346,1,0
163.18148577166392,403.4794736087736,1,0
307.2553179511666,440.8744825476551,1,0
517.9142791952338,667.5035563855347,1,0
477.70632890745674,653.8453279906792,1,0
520.3886001606472,-124.69737911903826,1,0
202.9560668721486,454.4355141433269,1,0
117.46093390904326,689.7141220560185,1,0
984.0659160404628,885.4063376687873,1,0
432.5034377535201,971.4089959989715,2,1
547.0127778704276,393.40405639772604,1,0
306.02504603967054,404.3506867540458,1,0
377.2477118531838,553.8903412948291,1,0
550.7779513078287,500.96323614835654,1,0
638.1719813063742,876.515411591955,1,0
800.2753829626597,30.434032674145897,1,0
-307.6207750732326,795.4578982762459,1,0
67.75500278408822,428.9229390815999,1,0
129.97777178204666,-69.8362481819737,1,0
671.2255489215825,740.0659404026605,1,0
317.6914038927175,-319.3595157001321,1,0
327.26233843001717,623.8993053448964,1,0
32.327098470100054,557.983497808789,1,0
495.15860059796887,683.1880567913961,1,0
537.8146327630782,192.28858264465515,1,0
878.3891328507752,449.8685472740781,1,0
491.36554646865574,204.87475820718947,1,0
359.8218439907939,220.20081437763798,1,0
445.3096538290018,1041.2897487474902,1,0
66.16676637487046,-10.252916181568082,1,0
965.2249060935637,433.80604119983553,1,0
288.4206225508069,828.8467361656994,1,0
308.48755080392993,1077.434972439994,1,0
714.3789838186353,345.7088653879548,1,0
1182.2007568907266,308.45612305559325,1,0
734.6711616619375,594.6446240873598,1,0
911.64673987846,993.7931973512118,1,0
510.12060056233724,261.74834998326276,1,0
645.4559631916145,285.6875826280162,1,0
1136.6889514121344,543.1762627306634,1,0
