x,y,z,category,noise
-25.41877748347065,479.1037328949166,117.04305253891755,0,0
293.8713238206125,514.988775942556,227.9134036452262,0,0
378.392859338813,818.2177270166907,317.57077286741753,0,0
764.2690496762527,142.75532509771278,667.5387916085372,1,1
955.8640244706223,-281.6026186630569,247.99959361315376,0,0
682.4862296088868,435.791411171598,617.3666304025772,0,0
309.00311369759334,527.3820950524279,450.77053563228526,0,0
869.2851125532181,580.4549349052626,606.7593356293787,0,0
369.7530671292993,345.80537306564963,363.2130905935095,0,0
624.7367197848445,366.87301810244986,591.6348556442016,0,0
1156.2993581452083,775.4738188882845,396.9023067536449,1,1
879.8571951142281,370.955236422907,-144.51156862339894,0,0
181.2151179464338,-91.5963498683551,388.84167621682155,0,0
505.82440290476296,1030.1360261280847,603.3835130551929,0,0
430.71432924166504,762.2810740595519,-199.22237912851415,0,0
574.5078653517163,743.7689781630122,32.42997463381738,1,1
861.6867859560532,607.0419627466838,368.67443073335664,0,0
700.1031958947564,1218.0561297338736,557.5111595509964,0,0
578.494241485145,354.73732894290345,231.2556135821606,0,0
762.5752403095538,229.2825242096913,522.6312313181196,0,0
348.95145268816043,651.4667202629158,605.5132221593666,0,0
828.0989387259101,338.71865355821075,414.6580521082385,0,0
190.4877366998216,359.50213490979326,619.3128920326251,0,0
739.3808191419362,208.38571963711632,774.9935374300298,0,0
928.6903316177393,630.7395958398185,1093.4949470749934,1,1
255.30637019951888,106.40562370948032,-62.48073067991402,0,0
973.0907504844229,706.9285896669855,482.4225836932057,0,0
588.5338532559197,144.08911289641514,1273.414684745488,0,0
540.8633256980814,534.5936715117762,729.507558125066,0,0
652.1084747855764,570.7983448446493,250.0300288611525,0,0
649.0913853247447,1095.1484021092642,925.4591755498595,0,0
1003.8098477900786,338.33940868937964,187.05947845013452,0,0
460.2226832627498,517.6217645245381,846.0137394806397,0,0
-35.2043089172322,983.6862805333708,450.0335152193511,0,0
365.0083528956498,179.94449443560978,-23.31162842217168,0,0
760.3093948170522,523.1851769728847,92.07854642581623,0,0
90.46013309449296,393.8155546808471,1027.79094837628,0,0
417.9100068809952,24.664461931508697,422.28921982996917,0,0
413.75723479855685,-352.830438298063,482.8304556548898,0,0
426.9720894159618,720.159783431651,1084.691255367783,0,0
856.2511425665804,414.9699300786531,150.0857838388701,0,0
1313.767821739233,518.7265130954172,504.4048288638274,0,0
492.37097759824206,562.6399013795985,454.3492294360212,0,0
318.59214511552693,327.06801868521757,489.642506529849,0,0
328.15399862615806,274.57837062947596,533.6561931396719,0,0
419.3691241498134,975.6043428844913,-338.31026028620715,0,0
845.1647733755117,894.0467366901867,-155.66356127556162,0,0
391.6326676822863,382.54008473879117,54.905721136809746,0,0
254.03276651252074,148.8050813960799,1054.1165677811864,0,0
795.8874879752462,902.1010270573311,728.2127446091527,0,0
142.96248067062157,334.1321279637902,654.7538242425749,0,0
113.52925320704702,725.4699007469267,424.00243622334585,0,0
381.4712533719636,724.8252824723922,640.4883945144729,0,0
385.8524757753689,866.6122737946162,158.13775899035545,0,0
694.7759409942097,687.5550858291183,402.11282101727016,0,0
603.1323170479448,104.36314870633908,792.2030000229961,0,0
441.528810460893,334.70046697569035,831.7258440174521,0,0
277.2669682316082,54.60543072977197,7.750633939899103,0,0
691.6371730980043,95.09268631771408,1054.9146439882602,0,0
-158.3638856598277,1036.466607489397,566.7295822440154,0,0
469.4166286886893,327.68145451847045,626.2179217781966,0,0
488.0988621274817,848.8946893922575,536.121954153753,0,0
547.5295902554852,385.01572243517194,481.9922126262514,0,0
597.3354657527669,-40.80273032241121,73.66633579104268,0,0
735.0407440133322,554.0323957886873,441.8193605608678,1,1
505.8293214721732,609.914986194844,329.31300210980794,0,0
253.87843540567815,561.9317075045376,190.61136220310982,0,0
629.1008569098053,-38.40420962502844,825.4475880751233,0,0
649.4484460886584,580.9637109159614,810.7541745379783,0,0
1026.6692629305348,820.7719795750381,-82.13554569196992,0,0
95.36223436256734,302.4150170094774,508.2507145212051,0,0
663.6981556014154,270.49965526593815,559.0608366967795,0,0
261.1269428146606,306.62109128033137,55.174703800891734,0,0
208.0480130698752,72.55979680659613,191.4017812953935,0,0
833.1907915232646,199.77371032580635,1332.432299666319,0,0
656.0008177316795,558.450314475242,228.56343673012276,0,0
721.4574286850266,317.96733617404,538.5828911174311,0,0
1309.569814350989,469.6231925062725,863.4321365140597,1,1
277.6360899667343,488.9356678138444,1059.976329068214,0,0
301.7356079496246,1073.146558515808,723.8108134431783,0,0
322.13238800026227,699.9848865332867,807.5487209351961,0,0
696.6335752389584,3.4513446846258375,270.05903530110913,0,0
421.7277348320118,476.46208299871967,696.2737508374358,0,0
556.1939905440789,77.72703658191756,620.2291170680184,0,0
693.0841661928295,677.0212827867978,841.7728743961952,1,1
763.7093399649482,645.2054906538432,477.81165381445,0,0
-25.241965447003622,635.85720967643,565.6766133407946,1,1
585.8807689837435,96.25665010316408,158.13990528880367,0,0
833.0361740837227,487.49156206145767,715.5094430690622,0,0
508.9550568209603,509.4097175180249,796.711391853566,0,0
336.8123284310535,530.39605855985,353.8157181680156,0,0
362.60022865633493,402.2311900808302,570.2448663606235,0,0
348.60639288771824,897.1049542520743,217.10033135677605,0,0
440.90599743495994,360.94482979373765,957.5745838449515,0,0
562.1560778761941,826.2978935928394,30.224561951377893,1,1
584.4487089900383,781.3259590797816,526.0204821075208,0,0
836.9344787416986,336.41902903844675,945.6747925514351,0,0
1226.9754179324161,385.26037260740117,359.1197329025654,0,0
959.6005263624807,999.5045709068463,334.6571416738187,0,0
367.12526152005137,410.89188264211333,74.84741837543442,0,0
209.4967472162822,182.46280856355884,257.2010912339538,0,0
489.0316755471326,574.0652016382552,990.3113070506018,0,0
184.2927320032889,811.2700731105858,432.3307858380422,0,0
484.3582015977056,713.3966604724621,144.96412326344614,0,0
620.9285797388484,552.6368099517842,655.7267630894651,0,0
591.4431542650879,1276.4340781448518,298.3289094805929,0,0
332.08401915803177,302.94566341414037,324.3427115344838,0,0
298.44049264397,876.0000413892312,949.2028849592602,0,0
319.5141745652131,236.7860565855849,649.0746882616572,0,0
325.3717403640111,700.1506147698016,564.1698935571948,0,0
20.679624661256184,989.3641127160424,1067.9063846025142,0,0
306.21920136773895,377.39800182020053,590.3985738904672,0,0
605.7645235267596,708.2499841705126,1135.682490530991,0,0
444.0443735466836,247.55624574220738,63.82096190089652,0,0
268.85962635456883,489.52433137321873,1067.4890241681796,0,0
336.31693524071807,570.7679640082531,494.80662426338694,0,0
875.8029500119248,1299.0861959095243,332.12455389130696,0,0
345.22565849193603,830.1926615177348,715.6330224304223,0,0
1083.9801321044351,684.6543055598956,386.38186478288924,0,0
686.7814575968827,850.6028564626022,759.4592472166648,1,1
660.4141336154167,837.3121541554822,869.7637323799746,0,0
937.077050015884,705.1400785455068,447.15262280037865,0,0
546.3949413049046,881.5316351582217,241.66225778423978,0,0
616.5847368549132,375.61534609000245,509.0899111412269,0,0
904.2819764723715,560.4308313678338,514.6845258849522,0,0
69.9757304336419,735.9860980668868,704.1200206014503,0,0
1184.0812084762588,402.67197633220707,569.3014185390255,0,0
578.8620451809019,998.8345266555376,469.8649066818889,0,0
588.234353764964,692.2337552370942,559.0109861340961,1,1
358.8252953958643,561.3766448604557,839.5121697829043,1,1
175.3873600851349,542.0487030034535,278.60235874989723,0,0
877.9069257508561,18.326007874124855,323.25339285930136,0,0
619.284868566676,995.0621664104544,479.2079418258652,0,0
324.4304939802041,1094.8740975959795,42.09779911004307,0,0
-195.32349556648478,639.1447865554928,341.2365142136574,0,0
177.05782765567255,724.0019768730986,577.0965550691767,0,0
321.6226747442875,95.13220018677197,775.8952318670492,0,0
705.6116659673838,468.6378381542555,1083.9578919041978,0,0
161.60948489603072,17.586583196014942,281.19945677243186,0,0
485.5844358862939,576.9506904430824,423.7144603413841,0,0
611.3296915538881,104.22848380625612,956.5584554002714,0,0
474.02151638126725,853.3199648030388,608.3792706423684,0,0
644.4380501140004,680.1762341773195,641.5778777608909,0,0
703.24678252109,920.3149352994067,562.1454504697118,0,0
724.206674359759,471.62308186358035,955.405049843976,0,0
286.10597336881085,1069.5073698287842,487.30094097992486,0,0
47.54918578469642,540.510172944133,284.6325558146537,0,0
765.8348315131705,293.6221769761858,358.90440968076723,0,0
-97.52524414472839,356.96818310856577,-266.4979445542724,0,0
-0.8740514586523318,740.4642279589732,748.4918287058294,0,0
634.5414942982302,194.2152944666708,484.912344433588,0,0
498.8607771114012,133.69292210385333,975.416286401334,0,0
777.4463171361604,430.1249929400891,508.50204880272884,0,0
565.8964298335703,-145.65325624049603,421.8356485156222,0,0
284.337644796983,183.25994187316775,411.1082823539956,0,0
1068.478394384193,702.6523063863049,319.37734406523185,0,0
681.0665738079656,942.5150435751084,792.3948439314262,0,0
518.8567786666143,295.42062803203464,720.7975986448996,0,0
624.4310043921944,783.0849521227894,700.8589598827792,0,0
831.8977104823397,330.7437647546519,916.5965823393824,0,0
562.4864815576879,1156.2551096524414,282.0596759195171,0,0
1048.9599553610406,562.5848849250352,294.0035399738545,0,0
346.9818636898075,398.6972863802026,634.1330496510959,0,0
665.3350983757892,318.580129390652,492.2984016970584,0,0
1177.44536970792,1046.2971173785943,637.9776593212879,0,0
512.0177550019996,537.957238300153,694.011417927719,0,0
176.5645920086771,418.6103925454665,-27.65261409358459,0,0
626.2454362037337,704.661326187366,347.20302445748985,0,0
997.7383178952806,112.37886272862136,36.92400302007388,0,0
570.9778971616366,831.1215570350646,1032.504692003613,0,0
354.88805469267163,841.1088302011594,487.82255271706384,0,0
445.410454586196,779.4378079499891,706.2826065623491,0,0
1.5010298304063099,966.9230562275407,936.4232058212013,0,0
302.1797043981835,625.1640671604827,656.2260621530728,0,0
582.4322826256905,325.97823057191044,287.61404275224515,1,1
491.9190932177396,870.8494779035062,671.9014624938051,0,0
382.80145771058824,744.0325593064003,-400.788269325598,0,0
863.2716111054385,-50.1458017717099,385.38611078704787,0,0
145.92929054606617,90.58576922939494,867.0856617052121,0,0
352.09989394574916,609.5741484358668,485.1624101608188,0,0
650.853555091592,524.2932149911735,94.28223512787451,1,1
815.0472306704696,343.86045875079105,7.76558356457889,0,0
364.6180990498105,974.5819159201856,768.8637221274939,1,1
389.74651441920037,389.5550163992139,398.29006628081584,0,0
1156.7253754214175,620.7785948218149,635.9911093854332,0,0
825.804235032601,575.5117623079939,418.08368092291107,0,0
437.908725866114,477.35769369149847,488.2292953023424,0,0
730.0966650721734,516.4267314226081,731.6811349122863,0,0
474.47517619174386,524.8666305639662,-131.88653852290474,0,0
789.7682535105696,609.5692766838013,815.5985075031368,0,0
-415.8763680604425,1160.4020674988828,455.85788372936827,0,0
850.4381764751517,171.15287179742467,693.7761230713504,0,0
166.88074977022546,302.74693504852075,1105.2698591194776,0,0
439.7009303878795,568.7583117442462,775.1395747590445,0,0
656.7483760885852,547.5666343402519,615.4108024931602,0,0
1260.026741329951,481.7793365334917,563.59310229079,0,0
832.2460925052574,849.5979960529838,875.3719417216436,0,0
701.9842311997279,138.55010990096838,1016.5364044010361,0,0
137.4937572820062,595.7017370900058,261.4770329879269,0,0
479.7176739408843,603.9638025605807,601.6220743352316,0,0
633.4230575479635,1010.3003096106124,643.4201389797729,0,0
422.7908926638503,804.8711314733265,876.1435954555951,0,0
111.7963230744175,688.9144895069236,721.7302898928754,0,0
405.9021580843259,935.0366922676766,452.54825693435885,0,0
539.7107613456232,445.26988364625316,504.9265274133575,0,0
153.3273783312154,44.61592644663051,1004.2267740461699,0,0
232.16730491868623,186.49421208524763,-180.96174498764765,0,0
297.94255395793425,81.60227039106712,1019.2507858557044,0,0
819.332202248447,282.3877536607325,1212.2827428203682,0,0
810.4615067037848,397.2792972609096,-290.3814855841879,0,0
1224.4596518032379,60.578603116841236,-20.320769957082348,0,0
823.3651633092815,1271.517453090873,937.7455009554129,0,0
678.3237212706786,688.0778367936285,769.8736956371082,0,0
739.994292514578,588.9205358249293,532.9512823191901,0,0
480.2063149963278,261.57546240688725,411.2427474658158,0,0
-35.35995131598975,468.90227950776665,187.38004268155288,0,0
151.01441561680923,556.8875255387599,940.1897733010835,0,0
790.3972088122762,3.3641025881472046,187.05210518495596,0,0
797.4979711105202,189.3102064016744,428.9647608031156,0,0
673.9417464674066,193.78259630367984,533.3226609014305,0,0
78.14409793250957,309.83085339849845,601.1239266464381,0,0
-3.7488496335418517,639.2903423720691,493.78998271592775,0,0
674.7126640320793,570.8078663948627,931.3790807038775,0,0
539.5994647229173,364.2100450147098,538.6738661733366,0,0
671.8059220035282,515.450910886523,512.8362198282491,1,1
278.0107368024802,290.3723237523516,56.45726829534311,0,0
1053.2647449730207,106.65590784173764,280.884137239545,0,0
272.81967531878746,782.9999364751513,406.728722146327,0,0
894.5706882068339,287.0235644620758,588.2257006517722,0,0
235.84006749891836,1178.355716448747,124.44840502516854,0,0
597.973911060843,700.417847210277,630.8547641668711,0,0
441.40689756261236,458.94709014055593,513.8544039098631,0,0
453.51388542501945,804.8053398143371,1199.028750522068,0,0
323.70561825423346,66.83026388449991,472.0827650704922,0,0
1315.775720819202,245.85578676638463,1018.3342456262335,0,0
1030.5355804800233,324.9400270314916,679.9282480321413,0,0
1014.9442263213004,380.1092814325166,435.6222375199267,0,0
316.0563440473878,179.10574600244462,294.68041239887975,0,0
112.9561037037189,510.77813902572086,256.51308524955914,0,0
573.9295966117977,7.9825956457024745,604.6335166523104,0,0
763.585001439925,-130.47456827851624,618.287073446819,0,0
888.2230228979715,117.47792297694798,1028.9138293911374,0,0
632.505445250413,277.0556758381332,482.3642691594841,0,0
676.5584722538229,524.0350151315822,670.3696039194997,0,0
208.85744642981666,553.5565950356997,52.944222858120156,0,0
464.8272310968487,214.1593058540406,267.405009416345,0,0
890.8869833854565,845.1025614670917,692.6263871701711,0,0
154.58037463591432,399.94286280416173,883.6151756245815,0,0
544.8148230071482,1233.4363990852717,624.3780216862517,0,0
560.7312630731502,402.2487910862191,542.2293419911684,0,0
451.7848042564278,723.9236249263723,802.5358363830845,0,0
251.44830879079146,79.02717704842684,-80.65912308456996,0,0
660.640962465483,151.0848430320557,-180.8037826880293,0,0
622.8793440327671,1288.3556680788265,498.08020920605367,0,0
765.154064430571,525.8767152480873,468.7283458891851,0,0
790.6375030138345,408.20712935966685,584.5568741290306,0,0
601.7297785858831,288.7312483472829,813.7113359880298,0,0
444.67286699736144,261.0123965355388,669.6593092783119,1,1
215.87947728056326,508.9116644386084,497.11632006288846,0,0
843.3903289105101,650.1127617157681,492.08578074582755,0,0
758.6004099199639,939.6222275254888,676.3951070388174,0,0
503.2737858454938,85.16095886396346,163.18148577166392,0,0
403.4794736087736,307.2553179511666,440.8744825476551,1,1
517.9142791952338,667.5035563855347,477.70632890745674,0,0
653.8453279906792,520.3886001606472,-124.69737911903826,0,0
202.9560668721486,454.4355141433269,117.46093390904326,0,0
689.7141220560185,984.0659160404628,885.4063376687873,0,0
432.5034377535201,971.4089959989715,547.0127778704276,0,0
393.40405639772604,306.02504603967054,404.3506867540458,0,0
377.2477118531838,553.8903412948291,550.7779513078287,0,0
500.96323614835654,638.1719813063742,876.515411591955,0,0
800.2753829626597,30.434032674145897,-307.6207750732326,0,0
795.4578982762459,67.75500278408822,428.9229390815999,0,0
129.97777178204666,-69.8362481819737,671.2255489215825,0,0
740.0659404026605,317.6914038927175,-319.3595157001321,0,0
327.26233843001717,623.8993053448964,32.327098470100054,0,0
557.983497808789,495.15860059796887,683.1880567913961,0,0
537.8146327630782,192.28858264465515,878.3891328507752,0,0
449.8685472740781,491.36554646865574,204.87475820718947,0,0
359.8218439907939,220.20081437763798,445.3096538290018,0,0
1041.2897487474902,66.16676637487046,-10.252916181568082,1,1
965.2249060935637,433.80604119983553,288.4206225508069,0,0
828.8467361656994,308.48755080392993,1077.434972439994,0,0
714.3789838186353,345.7088653879548,1182.2007568907266,0,0
308.45612305559325,734.6711616619375,594.6446240873598,0,0
911.64673987846,993.7931973512118,510.12060056233724,0,0
261.74834998326276,645.4559631916145,285.6875826280162,0,0
1136.6889514121344,543.1762627306634,384.4751819507662,0,0
558.4010405509663,74.00126291947203,192.7486631711787,0,0
879.6042084048079,292.271789651634,168.9376787279977,0,0
669.7045010584907,874.9525759859628,727.3529993020237,0,0
814.9779345286147,260.6803798091644,50.38398915731585,0,0
974.7633868037844,397.9596754242781,420.6796355631556,0,0
920.0118663135788,675.8953732642955,644.1643717197602,0,0
1184.6338549492855,296.5016676157785,793.4088109239065,0,0
518.029133119844,584.9363363142993,983.3441559117066,0,0
660.591766714939,670.2241665334886,839.156599314146,0,0
384.5918136349061,234.6186016776523,169.60232266087553,0,0
-121.81655145086177,1150.229787168922,151.13488305674537,0,0
430.03346089034096,412.4639485723776,597.2105333067851,0,0
757.9587563781043,772.105608940718,315.61472418652454,0,0
447.1514737964177,589.3596264640637,421.35696073876534,0,0
1008.2873007218499,655.2599121267892,732.3887605779336,0,0
709.6214627251034,871.0850164317455,557.2440431097591,0,0
89.90573019865838,626.3924280865835,294.0228645965431,0,0
332.83672765104063,685.4245837235784,891.5794893759272,0,0
506.7266631909005,597.6615736464203,1038.2876292224769,0,0
576.1328401111208,1322.7244390809963,678.8298518990368,0,0
-56.80207381348794,738.2275378893895,620.532864550067,0,0
907.8556321376509,712.8786348362952,456.2163734931481,0,0
112.84290379985907,433.9010423028775,231.04181681376667,0,0
316.42236634786457,686.1248339556844,1028.0701708725003,0,0
624.8060961863691,121.82857087523803,640.5957085363805,0,0
878.4081017673619,307.1697144118225,457.620050775117,0,0
504.64481500603426,251.79335990361858,705.00427334687,0,0
461.7528371618887,632.6678075083038,219.3503312562235,0,0
361.6635389632049,728.4370429980862,382.09980521700453,0,0
1046.1139206673747,373.6239418036039,571.0515488826247,0,0
794.9111153710118,51.47337287975239,-56.81663699544322,1,1
17.545111934016745,899.2641504351501,325.48713136623735,0,0
