x,y,category,noise
504.4048288638274,492.37097759824206,-1,0
562.6399013795985,454.3492294360212,1,1
318.59214511552693,327.06801868521757,-1,0
489.642506529849,328.15399862615806,1,1
274.57837062947596,533.6561931396719,-1,0
419.3691241498134,975.6043428844913,-1,0
-338.31026028620715,845.1647733755117,1,1
894.0467366901867,-155.66356127556162,1,1
391.6326676822863,382.54008473879117,1,1
54.905721136809746,254.03276651252074,-1,0
148.8050813960799,1054.1165677811864,-1,0
795.8874879752462,902.1010270573311,-1,0
728.2127446091527,142.96248067062157,-1,0
334.1321279637902,654.7538242425749,-1,0
113.52925320704702,725.4699007469267,-1,0
424.00243622334585,381.4712533719636,-1,0
724.8252824723922,640.4883945144729,-1,0
385.8524757753689,866.6122737946162,-1,0
158.13775899035545,694.7759409942097,1,1
687.5550858291183,402.11282101727016,-1,0
603.1323170479448,104.36314870633908,-1,0
792.2030000229961,441.528810460893,-1,0
334.70046697569035,831.7258440174521,-1,0
277.2669682316082,54.60543072977197,1,1
7.750633939899103,691.6371730980043,1,1
95.09268631771408,1054.9146439882602,-1,0
-158.3638856598277,1036.466607489397,1,1
566.7295822440154,469.4166286886893,-1,0
327.68145451847045,626.2179217781966,-1,0
488.0988621274817,848.8946893922575,1,1
536.121954153753,547.5295902554852,-1,0
385.01572243517194,481.9922126262514,1,1
597.3354657527669,-40.80273032241121,-1,0
73.66633579104268,735.0407440133322,-1,0
554.0323957886873,441.8193605608678,1,1
505.8293214721732,609.914986194844,1,1
329.31300210980794,253.87843540567815,-1,0
561.9317075045376,190.61136220310982,-1,0
629.1008569098053,-38.40420962502844,1,1
825.4475880751233,649.4484460886584,-1,0
580.9637109159614,810.7541745379783,-1,0
1026.6692629305348,820.7719795750381,-1,0
-82.13554569196992,95.36223436256734,-1,0
302.4150170094774,508.2507145212051,-1,0
663.6981556014154,270.49965526593815,-1,0
559.0608366967795,261.1269428146606,-1,0
306.62109128033137,55.174703800891734,-1,0
208.0480130698752,72.55979680659613,1,1
191.4017812953935,833.1907915232646,-1,0
199.77371032580635,1332.432299666319,-1,0
656.0008177316795,558.450314475242,-1,0
228.56343673012276,721.4574286850266,-1,0
317.96733617404,538.5828911174311,-1,0
1309.569814350989,469.6231925062725,-1,0
863.4321365140597,277.6360899667343,-1,0
488.9356678138444,1059.976329068214,-1,0
301.7356079496246,1073.146558515808,1,1
723.8108134431783,322.13238800026227,-1,0
699.9848865332867,807.5487209351961,-1,0
696.6335752389584,3.4513446846258375,1,1
270.05903530110913,421.7277348320118,-1,0
476.46208299871967,696.2737508374358,-1,0
556.1939905440789,77.72703658191756,-1,0
620.2291170680184,693.0841661928295,1,1
677.0212827867978,841.7728743961952,-1,0
763.7093399649482,645.2054906538432,-1,0
477.81165381445,-25.241965447003622,-1,0
635.85720967643,565.6766133407946,-1,0
585.8807689837435,96.25665010316408,-1,0
158.13990528880367,833.0361740837227,1,1
487.49156206145767,715.5094430690622,-1,0
508.9550568209603,509.4097175180249,-1,0
796.711391853566,336.8123284310535,-1,0
530.39605855985,353.8157181680156,-1,0
362.60022865633493,402.2311900808302,-1,0
570.2448663606235,348.60639288771824,-1,0
897.1049542520743,217.10033135677605,-1,0
440.90599743495994,360.94482979373765,-1,0
957.5745838449515,562.1560778761941,-1,0
826.2978935928394,30.224561951377893,-1,0
584.4487089900383,781.3259590797816,-1,0
526.0204821075208,836.9344787416986,-1,0
336.41902903844675,945.6747925514351,-1,0
1226.9754179324161,385.26037260740117,-1,0
359.1197329025654,959.6005263624807,1,1
999.5045709068463,334.6571416738187,-1,0
367.12526152005137,410.89188264211333,-1,0
74.84741837543442,209.4967472162822,-1,0
182.46280856355884,257.2010912339538,-1,0
489.0316755471326,574.0652016382552,-1,0
990.3113070506018,184.2927320032889,-1,0
811.2700731105858,432.3307858380422,-1,0
484.3582015977056,713.3966604724621,-1,0
144.96412326344614,620.9285797388484,-1,0
552.6368099517842,655.7267630894651,-1,0
591.4431542650879,1276.4340781448518,1,1
298.3289094805929,332.08401915803177,-1,0
302.94566341414037,324.3427115344838,-1,0
298.44049264397,876.0000413892312,-1,0
949.2028849592602,319.5141745652131,1,1
236.7860565855849,649.0746882616572,-1,0
325.3717403640111,700.1506147698016,1,1
564.1698935571948,20.679624661256184,-1,0
989.3641127160424,1067.9063846025142,-1,0
306.21920136773895,377.39800182020053,-1,0
590.3985738904672,605.7645235267596,1,1
708.2499841705126,1135.682490530991,-1,0
444.0443735466836,247.55624574220738,-1,0
63.82096190089652,268.85962635456883,-1,0
489.52433137321873,1067.4890241681796,-1,0
336.31693524071807,570.7679640082531,1,1
494.80662426338694,875.8029500119248,-1,0
1299.0861959095243,332.12455389130696,-1,0
345.22565849193603,830.1926615177348,-1,0
715.6330224304223,1083.9801321044351,1,1
684.6543055598956,386.38186478288924,-1,0
686.7814575968827,850.6028564626022,-1,0
759.4592472166648,660.4141336154167,-1,0
837.3121541554822,869.7637323799746,1,1
937.077050015884,705.1400785455068,-1,0
447.15262280037865,546.3949413049046,1,1
881.5316351582217,241.66225778423978,-1,0
616.5847368549132,375.61534609000245,-1,0
509.0899111412269,904.2819764723715,-1,0
560.4308313678338,514.6845258849522,-1,0
69.9757304336419,735.9860980668868,-1,0
704.1200206014503,1184.0812084762588,-1,0
402.67197633220707,569.3014185390255,-1,0
578.8620451809019,998.8345266555376,-1,0
469.8649066818889,588.234353764964,-1,0
692.2337552370942,559.0109861340961,-1,0
358.8252953958643,561.3766448604557,1,1
839.5121697829043,175.3873600851349,-1,0
542.0487030034535,278.60235874989723,1,1
877.9069257508561,18.326007874124855,-1,0
323.25339285930136,619.284868566676,-1,0
995.0621664104544,479.2079418258652,-1,0
324.4304939802041,1094.8740975959795,-1,0
42.09779911004307,-195.32349556648478,-1,0
639.1447865554928,341.2365142136574,-1,0
177.05782765567255,724.0019768730986,-1,0
577.0965550691767,321.6226747442875,-1,0
95.13220018677197,775.8952318670492,1,1
705.6116659673838,468.6378381542555,-1,0
1083.9578919041978,161.60948489603072,-1,0
17.586583196014942,281.19945677243186,-1,0
485.5844358862939,576.9506904430824,-1,0
423.7144603413841,611.3296915538881,-1,0
104.22848380625612,956.5584554002714,1,1
474.02151638126725,853.3199648030388,-1,0
608.3792706423684,644.4380501140004,-1,0
680.1762341773195,641.5778777608909,-1,0
703.24678252109,920.3149352994067,-1,0
562.1454504697118,724.206674359759,-1,0
471.62308186358035,955.405049843976,1,1
286.10597336881085,1069.5073698287842,-1,0
487.30094097992486,47.54918578469642,-1,0
540.510172944133,284.6325558146537,1,1
765.8348315131705,293.6221769761858,-1,0
358.90440968076723,-97.52524414472839,-1,0
356.96818310856577,-266.4979445542724,-1,0
-0.8740514586523318,740.4642279589732,-1,0
748.4918287058294,634.5414942982302,1,1
194.2152944666708,484.912344433588,-1,0
498.8607771114012,133.69292210385333,1,1
975.416286401334,777.4463171361604,-1,0
430.1249929400891,508.50204880272884,1,1
565.8964298335703,-145.65325624049603,-1,0
421.8356485156222,284.337644796983,-1,0
183.25994187316775,411.1082823539956,-1,0
1068.478394384193,702.6523063863049,-1,0
319.37734406523185,681.0665738079656,-1,0
142.5150435751084,-207.53663170872312,1,0
-281.14322133338567,-364.6936777705574,1,0
-79.20240135510042,-260.65146145782506,-1,1
-16.915047877210554,-236.48281983180306,1,0
31.897710482339676,-353.5235211560568,1,0
116.5965823393824,-280.24003953076004,1,0
356.25510965244143,-368.9187818089568,1,0
248.95995536104067,-280.2089216537352,1,0
-505.9964600261455,-348.38858340543214,1,0
-401.3027136197974,-257.58340535980835,-1,1
-134.66490162421076,-357.3700003938579,-1,1
-307.7015983029416,-85.77296413881362,1,0
246.2971173785943,-256.3676330325968,1,0
-287.98224499800034,-287.9968673281739,-1,1
-105.98858207228105,-402.27925651984054,1,0
-381.3896074545335,-466.8584073877589,1,0
-173.75456379626632,-235.2804060297259,1,0
-452.79697554251015,-142.60132367099672,1,0
-687.6211372713786,-446.437488020982,-1,1
-229.0221028383634,-195.29016973878453,1,0
232.50469200361306,-345.888426286894,1,0
41.10883020115949,-303.8508469500707,1,0
-354.589545413804,-211.63400625133278,1,0
-93.71739343765091,-457.63921569842495,1,0
166.92305622754066,-161.99086458525485,1,0
-497.8202956018165,-260.4196466562591,1,0
-143.7739378469272,-273.9326234176093,1,0
-474.02176942808956,-367.16233679380514,1,0
-308.0809067822604,-182.72709807406352,1,0
-128.0985375061949,-337.0614332086106,-1,1
-55.96744069359971,-584.8542620630076,-1,1
63.271611105438524,-473.97137787780997,1,0
-414.61388921295213,-411.9669894626144,1,0
-709.4142307706051,-183.91732126214805,1,0
-447.90010605425084,-265.3496118269284,-1,1
-314.8375898391812,-252.29591727768786,1,0
-275.70678500882656,-428.29922241885697,1,0
15.04723067046956,-349.37565831613125,1,0
-792.234416435421,-342.8115160965913,1,0
174.58191592018557,-214.9778257886507,-1,1
-410.25348558079963,-334.92577043184286,1,0
-401.70993371918416,-92.3252016439159,1,0
-179.22140517818517,-256.99583528089306,1,0
25.804235032601014,-276.12108409734867,1,0
-381.91631907708893,-319.6349849084978,1,0
-322.64230630850153,-303.7222236509842,1,0
-69.90333492782656,-294.80541141927006,-1,1
-68.3188650877137,-308.07165801085824,1,0
-275.1333694360338,-499.82006845321075,1,0
-10.231746489430463,-265.3511524102007,-1,1
15.59850750313683,-589.6255378193689,-1,1
360.40206749888296,-313.9589628155174,1,0
50.438176475151806,-403.99059271255305,-1,1
-106.22387692864964,-405.34155631736564,1,0
-497.25306495147925,-108.59686461332137,1,0
-360.2990696121205,-278.2567126820277,1,0
-24.860425240955465,-250.43181120273954,1,0
-252.43336565974818,-263.5038997533775,1,0
460.02674132995094,-305.76187970335855,1,0
-236.40689770921009,-194.93456039923882,-1,1
49.59799605298383,-181.29696944396198,1,0
-98.01576880027204,-414.30049127304835,1,0
216.53640440103607,-414.6345393018688,1,0
-204.2982629099941,-375.42758500193577,-1,1
-320.2823260591157,-267.12375896965193,1,0
-198.37792566476847,-257.8079245764715,-1,1
210.3003096106125,-254.646569848602,-1,1
-377.2091073361497,-203.59128317116426,1,0
76.14359545559512,-422.76078151369927,1,0
-111.08551049307644,-229.88272576891018,-1,1
-394.0978419156741,-162.42931866883805,-1,1
-347.45174306564115,-287.4423546528458,-1,1
-354.73011635374684,-298.4420952418532,1,0
-646.6726216687846,-444.00508825942944,-1,1
204.2267740461699,-384.69613483183275,-1,1
-613.5057879147523,-515.3390113603715,1,0
-502.05744604206575,-432.30897934074983,1,0
219.2507858557044,-199.0182910657366,1,0
-517.6122463392675,-74.75641946556914,1,0
10.461506703784835,-332.48313835086225,-1,1
-1090.3814855841879,-70.90574274092583,1,0
-739.4213968831588,-464.53987469568915,1,0
23.365163309281456,-56.024759366072715,1,0
137.74550095541292,-243.60908799476402,1,0
-111.92216320637147,-214.65844412196924,1,0
-60.00570748542202,-271.8808576030624,1,0
-267.04871768080994,-306.2593127899522,-1,1
-538.4245375931127,-328.0675076866774,1,0
-835.3599513159897,-309.833962679475,1,0
-612.6199573184472,-410.3589317215771,1,0
-243.11247446124014,-160.79977136554007,1,0
-9.602791187723767,-457.0500603623177,-1,1
-612.947894815044,-205.92288120117843,1,0
-610.6897935983257,-322.46331499970245,1,0
-126.05825353259343,-396.8344454863635,1,0
-266.6773390985695,-433.4025494918204,1,0
-490.16914660150155,-268.0218065857463,1,0
-803.7488496335418,-255.9525262039601,1,0
-306.21001728407225,-244.75100455828522,1,0
-229.19213360513737,-163.58595700261557,1,0
-260.40053527708267,-342.9405541125253,1,0
-261.3261338266634,-245.67019709636122,1,0
-284.54908911347695,-295.9408308796118,1,0
-521.9892631975198,-366.2900917550948,-1,1
-743.542731704657,-125.04232568130607,1,0
-693.3440921582624,-369.29051977959074,1,0
-527.1803246812126,-210.5075623055559,1,0
-393.271277853673,-175.22579273262662,1,0
-512.9764355379242,-272.1005837776198,1,0
-564.1599325010816,-85.48508722266118,-1,1
-675.5515949748315,-269.01792897729723,1,0
-99.58215278972298,-258.6200902548502,1,0
-358.59310243738764,-312.9820699733426,1,0
-286.1455960901369,-314.7002001628489,-1,1
4.805339814337117,-78.94769984086486,1,0
-476.29438174576654,-436.9802979579078,1,0
-327.9172349295078,-42.02906623456812,-1,1
-554.1442132336153,-136.08831945559325,1,0
230.5355804800232,-355.35882417079944,1,0
-120.07175196785877,-137.16033768714618,-1,1
-419.8907185674834,-320.35803601023616,1,0
-483.9436559526122,-401.4756730692867,1,0
-505.31958760112025,-422.3940266762256,1,0
-289.22186097427914,-376.9973231058642,1,0
-226.07040338820232,-455.5895646203627,-1,1
-195.36648334768967,-216.64710383910753,-1,1
-930.4745682785162,-262.59434301524277,-1,1
88.22302289797148,-420.96410186912055,-1,1
228.91382939113748,-258.09809906339547,1,0
-522.9443241618668,-305.5769077657706,1,0
-123.4415277461772,-292.39946085875886,1,0
-129.63039608050025,-392.0673593079366,1,0
-246.44340496430027,-441.371449690498,-1,1
-335.1727689031513,-390.390764146479,1,0
-532.594990583655,-176.39068247895625,1,0
45.10256146709173,-239.0861879092823,-1,1
-645.4196253640857,-331.6408449694802,1,0
83.61517562458152,-285.8283086360095,1,0
433.43639908527166,-260.6682160605628,1,0
-239.26873692684984,-330.9116464202501,1,0
-257.77065800883156,-315.2469836380544,1,0
-76.07637507362764,-204.32976832054158,1,0
-548.5516912092086,-433.1232953557778,1,0
-880.65912308457,-249.20086730874564,1,0
-648.9151569679443,-515.2890592952483,1,0
-177.1206559672329,-50.70004825672095,1,0
-301.91979079394633,-216.1509225548358,1,0
-274.12328475191265,-309.8889653191143,1,0
-9.362496986165581,-329.02745441886515,1,0
-215.44312587096942,-267.83021938039866,1,0
-511.2687516527171,-200.79576504634773,-1,1
-355.32713300263856,-375.5745159492845,1,0
-130.3406907216881,-389.84679817910376,1,0
-291.0883355613916,-300.91189966442033,1,0
43.39032891051016,-252.53017671200473,-1,1
-307.91421925417245,-218.2233700799713,1,0
139.62222752548877,-244.21896936481377,1,0
-296.7262141545062,-431.18362323501594,1,0
-636.8185142283361,-330.52247043546674,1,0
-492.7446820488334,-318.6971302985446,1,0
-282.08572080476614,-247.03072456432693,1,0
-322.29367109254326,-251.34983561737982,1,0
-279.61139983935277,-497.54665663538714,-1,1
